TITLE,TIME,CATEGORY,DESCRIPTION,CONTENT,KEYWORDS,FROM,LINK
收購東芝筆電事業表現優異 夏普Q2財報優於預期,2019/11/1 14:35,全球,夏普周五公布會計年度第2季財報，向東芝收購而來的筆電事業表現強勁，扶助整體營業利益成長0.6%，優於市場預期。,"夏普周五公布會計年度第2季財報，向東芝收購而來的筆電事業表現強勁，扶助整體營業利益成長0.6%，優於市場預期。 
 
鴻海旗下的夏普是蘋果供應商，生產iPhone使用的感光元件、相機模組和螢幕。 
 
財報顯示，截至9月底止的第2季，夏普營業利益為223億日圓（2.07億美元），高於分析師預估的196.5億日圓，去年同期則為222億日圓。 
 
截至明年3月底止的會計年度全年營業利益展望維持不變，估1,000億日圓，Refinitiv彙整10位分析師預估的均值為822億日圓。夏普Q2營業利益優於預期。 路透 分享   facebook",東芝,聯合新聞網,https://udn.com/news/story/6811/4138917
民眾黨參選人文宣同框蔡總統 民進黨籲立即撤除,2019/11/1 17:10,要聞,民進黨今天表示，網路流傳民眾黨立委參選人李旻蔚與總統蔡英文合照，企圖誤導民眾，可能已涉犯公職人員選舉罷免法與刑法等相關刑...,"民進黨今天表示，網路流傳民眾黨立委參選人李旻蔚與總統蔡英文合照，企圖誤導民眾，可能已涉犯公職人員選舉罷免法與刑法等相關刑事責任，呼籲李旻蔚團隊應立即撤除相關文宣品，民進黨唯一支持余天競選連任。 
李旻蔚接受中央社記者訪問表示，文宣非她和團隊製作，經了解疑是支持總統蔡英文的民眾自行合成製作，「我的看板一張都還沒有掛出來」。 
民進黨視為一級戰區的新北市全力防守現任9席立委連任，但近來新北市三重區選情出現重大變化，民進黨提名現任立委余天競選連任，但余天面臨無黨籍的李翁月娥、民進黨新北市議員李余典女兒李旻蔚脫黨代表台灣民眾黨參選，台灣維新黨也推派前鴻海新創事業「富夢網」營運長林泰龍角逐，變成四方角力。 
民進黨今天發出聲明表示，近日有民眾向黨中央陳情指出，網路上流傳李旻蔚及總統蔡英文的文宣合照，李旻蔚的文宣物品企圖誤導民眾蔡總統的支持對象，可能已經涉犯公職人員選舉罷免法與刑法等相關刑事責任，呼籲李旻蔚團隊應立即撤除相關文宣品，以正視聽，維持選舉的格調。 
民進黨表示，民進黨新北市黨部日前已經將李旻蔚脫黨並代表他黨參選一案送交評委會，全案正依照民進黨相關作業程序進行中。 
民進黨嚴正聲明，余天是民進黨新北市第3選區立委參選提名人，也是蔡英文總統及民進黨全體於此區唯一支持的參選人。民進黨歡迎他黨立委參選人表態支持蔡英文總統連任，但不應出現不符事實，也未獲授權之相關文宣物品，企圖誤導民眾蔡英文總統的支持對象。 
此外，余天上午也在臉書發文表示，擔心女兒化療吃不下，這幾天跑行程空檔就往月子中心跑，好在老天保佑，余苑綺雖然化療嘴破，還是很努力補充營養，讓他鬆了一口氣。 
「女兒比我想像的還堅強，要我別擔心， 還反過來給我加油，這鼓勵聽來心很酸」，余天說，但他相信，父女會是彼此的力量。不管有多困難，一定會陪女兒一起走，也謝謝女兒給爸爸勇氣繼續努力，父女倆一起克服所有問題，誰都不能放棄，絕對要一起加油。 
對於民進黨呼籲立即撤除相關文宣品，李旻蔚表示，很感謝民眾支持年輕人競選，還在思考要如何告知民眾，如果私自合成文宣恐觸法。她的文宣和看板已在製作，屆時會有她的照片，也會有和台灣民眾黨主席柯文哲的合照。","2020選舉,2020選舉新北市立委,民進黨,台灣民眾黨",聯合新聞網,https://udn.com/news/story/7548/4139171
富智康虧損收斂 有望轉盈,2019/11/2 02:54,產經,鴻海子公司富智康預估第3季虧損大幅收斂，外資摩根大通分析指出，富智康轉盈速度快得超乎想像，有望刺激鴻海下半年毛利率大幅提升，加上蘋果新iPhone持續熱銷，看好鴻海將持續跑贏大盤，除了重申領先市場的100元目標價，更強調鴻海是亞洲下游硬體廠最值得買進的股票。,"鴻海子公司富智康預估第3季虧損大幅收斂，外資摩根大通分析指出，富智康轉盈速度快得超乎想像，有望刺激鴻海下半年毛利率大幅提升，加上蘋果新iPhone持續熱銷，看好鴻海將持續跑贏大盤，除了重申領先市場的100元目標價，更強調鴻海是亞洲下游硬體廠最值得買進的股票。 
富智康集團日前表示，前三季營收預估104.3億美元，預期虧損約6,500萬美元，遠低於去年同期的虧損5.75億美元，收斂幅度近九成，摩根大通搶先發布評論指出，富智康收購Nokia手機部門，大力整頓並展現良好成本管控能力是淨損大減主因，而此進展比市場預期快太多。 
摩根大通證券科技產業研究部主管哈戈谷表示，鴻海目前持有富智康逾六成股權，子公司虧損包袱大減，對集團無疑是利多。他預期，鴻海下半年財報的毛利率會「非常漂亮」，可望較近幾季表現跳升，加上iPhone 11熱銷、匯損壓力減輕，獲利值得期待。 
哈戈谷強烈建議，此時應逢低買進鴻海，特別是未來六個月，蘋果股價可望持續受iPhone推升，想搭行情絕對不能錯過鴻海。 
?豐證券日前發布報告也預期，富智康虧損將逐步減少，而且市場看好蘋果新款iPhone，會優先買進主力代工廠鴻海。該券商對集團下半年到明年上半年每股純益預估達9元。","鴻海,富智康,iPhone",聯合新聞網,https://udn.com/news/story/7240/4139901
鴻海發威台股收漲40.82點 三大法人買超99.12億元,2019/11/1 15:07,股市,台股今（1）日開高震盪，權王台積電震盪尾盤翻紅，加上鴻海（2317）衝上五個多月波段高，推升指數收在今日的最高點，終場以...,"台股今（1）日開高震盪，權王台積電震盪尾盤翻紅，加上鴻海（2317）衝上五個多月波段高，推升指數收在今日的最高點，終場以11,399.53點作收，上漲40.82點，成交量1,332.48億元；三大法人買超99.12億元。 
 
統計三大法人買賣超情況，外資及陸資（不含外資自營商）買超87.87億元，投信賣超2.98億元，自營商買超（合計）14.23億元，其中自營商（自行買賣）買超1.88億元，自營商（避險）買超12.34億元。 
 
台股今日以11,373.7點開出，台積電盤中一度翻黑，拖累大盤表現，一度下滑至11,335.51點，盤面上由鴻海領軍撐盤，幸好台積電尾盤收紅，鴻海也收在84.8元的波段高點，指數收在11,399.53點，漲幅0.36%，周線連三紅，周指數上漲103.41點，漲幅0.92%。 
鴻海（2317）衝上五個多月波段高，推升指數收在今日的最高點，終場以11,399.53點作收，上漲40.82點。 聯合報系資料照片 分享   facebook","台積電,自營商",聯合新聞網,https://udn.com/news/story/7251/4138986
「郭家軍」黃韻涵不堪網路霸凌 今向警局報案,2019/11/1 22:58,社會,國民黨高市立委參選人黃韻涵投入郭台銘陣營成為「郭家軍」，雖然發聲明表達「總統唯一支持韓國瑜」，近日仍飽受激情群眾謾罵與批...,"國民黨高市立委參選人黃韻涵投入郭台銘陣營成為「郭家軍」，雖然發聲明表達「總統唯一支持韓國瑜」，近日仍飽受激情群眾謾罵與批評。黃韻涵表示，今日已向警局報案，要針對失控發言的網民提出妨害名譽告訴。 
 
黃韻涵是高市第二選區立委參選人，母親是高雄市議會副議長陸淑美。黃跟隨母親腳步支持鴻海集團創辦人郭台銘，本月20日，郭台銘到高雄舉辦感恩之旅，黃韻涵以「郭家軍」身分出席活動。 
 
黃韻涵表示，因為加入「郭家軍」讓她飽受「人在藍營、心在郭家軍」的質疑，近期飽受攻擊謾罵與網路霸凌；網民在粉絲專頁以不堪字眼攻擊她，不僅出現「婊子認錢不認人」這樣字眼，甚至抹黑副議長陸淑美收取郭台銘資金。 
 
黃韻涵重申，她身兼國民黨立委候選人及「郭家軍」並不衝突，國民黨是黨派，而「郭家軍」則是跟郭台銘有相同理念的一群人，都是要為中華民國拚經濟。 
 
黃韻涵指出，今天決定不再隱忍，也不姑息使用不堪字眼攻擊、散播謠言的民眾，下午已前往警局報案。高市國民黨立委參選人黃韻涵同時也是「郭家軍」，因受不了網路謾罵決定提告。記者徐白櫻／攝影 分享   facebook","郭台銘,國民黨,韓國瑜",聯合新聞網,https://udn.com/news/story/7321/4139809
齒輪王孫弘 率108好漢打天下,2019/11/2 02:54,產經,盟立自動化董事長孫弘今年已70歲，滿頭銀髮，他從小喜歡畫畫，但是父親擔心走上繪畫之路，從此會餓肚子。於是孫弘棄畫筆，立志做一名工程師；如今更成為經營企業有成的實業家。,"盟立自動化董事長孫弘今年已70歲，滿頭銀髮，他從小喜歡畫畫，但是父親擔心走上繪畫之路，從此會餓肚子。於是孫弘棄畫筆，立志做一名工程師；如今更成為經營企業有成的實業家。 
孫弘有美國威斯康新州立大學機械工程博士學位，在台灣齒輪產業界素有「齒輪王」的美譽。他在任職工研院機械所時，負責建立精密齒輪製造示範工場，因為積極培育人才、為傳統齒輪業者解決問題，被業界封上「齒輪王」的封號。 
30年前，孫弘在工研院機械所副所長任內，因當時工研院長張忠謀的「非你不可」勸說，率領108位機械所同仁成立盟立公司，成為台灣第一家提供自動化整體解決方案的公司，也是機械所第一家衍生公司，這段「108條好漢」創業的故事，在業界傳為美談。 
盟立自動化一路見證台灣面板的設備、系統，從無到有的國產化歷程，盟立近年來已成為台系、日系及陸系面板廠不可或缺的系統供應商。 
盟立今年歡慶30周年，代表群創、夏普及超視?等客戶的鴻海集團面板事業群董事長王志超、友達董事長彭?浪，以及彩虹光電集團董事長陳忠國等人，都親自錄製賀詞給予祝福。 
王志超表示，回顧跟盟立的合作，從奇美電子興建五代廠開始推設備國產化，盟立就開始參與，一路走來從奇美電子、群創光電，一直到現在廣州增城10.5代廠。 
王志超說，從五代的設備到10.5代的設備，盟立一直都跟上整個集團的腳步，給予非常大的支持與協助。 
彭?浪指出， 盟立一直以來持續在自動化領域耕耘，目前已成為大中華區最具專業的自動化設備以及系統整合商。感謝盟立從2002年開始與友達合作，持續為友達提供高品質的自動化設備，也共同提升兩家公司在產業的地位。","盟立,王志超,面板",聯合新聞網,https://udn.com/news/story/7240/4139849
15檔資金力拱 強中強,2019/11/2 01:22,股市,內外資瘋台股，台股昨（1）日收盤再度躍上29年新高，集團股波段領攻確立，加上年底將至，法人作帳、大選題材護航大型龍頭股，篩選鴻海、精材等15檔利多加持集團概念股，股價可望強者恆強。,"內外資瘋台股，台股昨（1）日收盤再度躍上29年新高，集團股波段領攻確立，加上年底將至，法人作帳、大選題材護航大型龍頭股，篩選鴻海、精材等15檔利多加持集團概念股，股價可望強者恆強。 
在外資連15買推升下，鴻海昨日領漲鴻家軍，帶動台股由黑翻紅一路走升，加上台積電、聯電等集團股接力開攻躍為買盤加碼重心，大盤指數收盤上衝11,399點的29年最高。 
新光投信董事長劉坤錫指出，集團股目前握有三利多，一是展望受美中貿易關係改善提振，二是集團股年底向來湧現做多買盤，三是政策偏多有利大型股，因而有望擔綱11月行情主軸。 
華南永昌投顧董事長儲祥生認為，次族群的5G、去美化概念股漲多之後，原本股價較落後的集團股開始出頭，且外資帶頭買，趨勢重要性不言可喻。 
以近期法人搶進、股價強勢漲贏大盤、隸屬於各大集團股，挑出鴻海及鴻家軍的GIS、訊芯、京鼎，台積電旗下精材，聯電和聯家軍聯詠、欣興，光寶集團的光寶科，和碩集團的和碩等共15檔領漲指標股出列。 
外資美銀證券繼先前翻多鴻海，最新發布大中華伺服器產業報告，看好亞馬遜資本支出衝高，鴻海和旗下工業富聯進一步受惠，給出的目標價相對兩檔個股收盤表現，潛在漲幅均一成以上。 
大和資本指出，國際熱錢進駐蘋概股，看好鴻海外，也會關注iPhone第二大代工廠和碩；由於和碩第3季營收達到3,550億元，十足展現新款iPhone熱銷度，在明年第1季、下半年iPhone持續推出，和碩成長性受期待。 
?豐證券則看好IC設計廠聯詠，預期明年AMOLED DDI加速出貨，大陸手機滲透率提高，聯詠晶片出貨比重達到15%，2021年挑戰20%，今、明年每股純益（EPS）增至15元、17元水準。15檔買盤點火集團股 圖／經濟日報提供 分享   facebook","鴻海,集團股,和碩",聯合新聞網,https://udn.com/news/story/7251/4139886
最牛一輪／鴻海帶勁 中信94衝鋒,2019/11/1 23:12,股市,鴻海（2317）受惠於iPhone 11拉貨續強，以及旗下FII工業富聯第3季營運傳佳績，昨（1）日強漲5%，後市在歐美假期拉貨下，法人預估鴻海旺季效應可望延續到11月，並看好鴻海全年營運高峰可望落在第4季。,"經濟日報／提供 分享   facebook     鴻海（2317）受惠於iPhone 11拉貨續強，以及旗下FII工業富聯第3季營運傳佳績，昨（1）日強漲5%，後市在歐美假期拉貨下，法人預估鴻海旺季效應可望延續到11月，並看好鴻海全年營運高峰可望落在第4季。 
看好鴻海股價後市的投資人，可留意鴻海中信94購02（045907），目前處價內6.9%，有效槓桿為5.9倍，剩餘天數171天。","鴻海,iPhone 11",聯合新聞網,https://udn.com/news/story/7255/4139784
股海指南針／汽車零組件、生技股 可長抱,2019/11/2 01:19,股市,「資金滾燙」的趨勢仍在持續中，美國聯準會（Fed）宣布今年第三次降息，將基準利率下調1碼到1.5%至1.75%區間，這種結果合乎市場預期，不過，將這次的聲明和上一次比較，可以發現刪去了「採取適當措施」的詞語，合理推估，12月再次降息的可能性已不太高，由於貨幣政策對實體經濟影響需要時間發酵，未來Fed要觀察再做決策並不意外。,"「資金滾燙」的趨勢仍在持續中，美國聯準會（Fed）宣布今年第三次降息，將基準利率下調1碼到1.5%至1.75%區間，這種結果合乎市場預期，不過，將這次的聲明和上一次比較，可以發現刪去了「採取適當措施」的詞語，合理推估，12月再次降息的可能性已不太高，由於貨幣政策對實體經濟影響需要時間發酵，未來Fed要觀察再做決策並不意外。 
今年以來，Fed的利率決策轉為寬鬆，類似1995、1998年的「預防性降息」，當時金融市場反應正向，這次也是如此反應，金融市場正向以對，接下來要看經濟數據的發展，資金瘋狗浪是否能將「景氣微溫」轉變為「景氣活絡」，果真如此，行情還可持續下去，如果景氣仍是疲軟無力，即使Fed可能再降息，但資金行情將迅速退燒，這是必須謹慎應對的風險。 
美中貿易談判的第一階段協議何時簽署是近期焦點，原定在APEC峰會舉行「川習會」並簽署第一階段美中貿易協議，由於主辦國智利政局動盪因素被迫取消，現在美中雙方必須再尋找新的簽約地點和形式，雖然這並非是美中雙方問題，影響有限，但橫生枝節使得股市投資者卻步不前，股市休息一下，未必是壞事。 
台灣的景氣處於「雖不滿意，但可以接受」的階段。首先，行政院主計總處概估第3季經濟成長率年增2.91%，是近五季來新高，貿易戰讓部分台商將產能遷回台灣，國內投資優於預期，全年經濟成長率有機會上修至2.53%，更重要的是，台商在海外生產比重有下降，而國內生產比重上升且產能提升，這樣的情況應可以持續下去。 
不過，9月景氣燈號仍是黃藍燈，沒有惡化，也未明顯好轉，綜合判斷分數為19分，較8月減少1分，特別提醒的是，雖然景氣領先指標呈現連續九個月上升，累計增幅不大，燈號也還未能回到綠燈，代表好轉的基礎不夠堅固，仍必須謹慎觀察。 
金融市場受惠於資金湧入走勢突出，美國S&P 500指數和費城半導體指數陸續創下歷史新高，台灣加權指數也創下29年來的高點，從台灣加權報酬指數看，台股已經是歷史高峰，如有回檔，位於11,171點附近的月線應是支撐，下方還有形成多頭排列的季線、半年線、年線密集守護。 
投資採取「多頭但避險」的策略，高持股水位因應震盪趨堅的牛市，搭配避險工具以增加下跌時的緩衝。 
電子股仍是主角，蘋概股在大立光、台積電強攻後，輪到鴻海家族補漲，蘋果新公布的財報優於預期，雖然iPhone業務較年減9%，但認為年底的購物潮可以期待，令人眼睛一亮的是服務部門與穿戴式設備部門，尤其是Apple Watch和AirPods相關族群是未來的成長動力，相關供應鏈如新日興從AirPods 2、Air Pods Pro是充電盒軸承供應商，未來具成長性。 
傳產股中，運動休閒長多不變，另外，新台幣已經由貶轉升，較人民幣和韓元強勢，除外資匯入投資外，根據經濟部統計，台商回台的部分，累計投資金額已達6,236億元，預計今年底前目標落實2,000億至2,100億元。 
由於此一現象將持續數年，廠房、商辦首先受惠，加上低利環境，資產營建相關底部逐漸墊高，如生技醫療、汽車零組件等基期不高，可考慮長線布局。 
（作者是資深證券分析師）","景氣燈號,降息,Fed",聯合新聞網,https://udn.com/news/story/7251/4139896
"台股再創高 擺尾兵臨11,400點",2019/11/1 14:30,股市,美國今（1）日要公布非農就業報告，專家普遍預期在經濟增長放緩下，對於該報告並不表樂觀。台股受到觀望氣氛影響，今日大盤指數在平盤附近震盪後強拉尾盤，終場上漲40.82點，再攀波段新高，收在11399.53點，成交量1332.48億元。,"台股10月喜洋洋，展望11月，法人表示，還是季報與法說會的車輪戰，需留意川習會後的股市變化指數陷入高檔震盪、個股輪動可能性偏高。 圖／聯合報系資料照片 分享   facebook      
美國今（1）日要公布非農就業報告，專家普遍預期在經濟增長放緩下，對於該報告並不表樂觀。台股受到觀望氣氛影響，今日大盤指數在平盤附近震盪後強拉尾盤，終場上漲40.82點，再攀波段新高，收在11,399.53點，漲點40.8點，成交量1,332.48億元。 
展望11月，法人表示，還是季報與法說會的車輪戰，須留意川習會後的股市變化，11月指數陷入高檔震盪、個股快速輪動的可能性偏高。 
美國10月30日公布10月ADP小非農就業數據，9月數據增加13.5萬人，下修為增加9.3萬人，10月ADP新增就業人數為12.5萬人，略優於預估值12萬人。雖然就業增長持續放緩，但勞動力市場的某些領域仍然強勁。 
群益投顧表示，11月仍可留意多頭族群包括：貿易戰「避險概念」股、AI概念股、大廠新品與大陸政策挹注板卡廠業績題材、台積電帶旺設備廠、Micro/Mini LED面板業新契機及大建商看商辦、廠辦有五年好光景。 
台積電（2330）昨日未能站穩300元關卡，今日股價整理，大立光股價也呈現持穩，多頭司令由鴻海擔綱，聯電則有逾3%的漲幅，廣達、華碩、可成、和碩等也皆走揚逾1%。金融族群則以第一金、華南金、開發金、永豐金、新光金呈現紅盤格局；傳產族群部分，以寶成走揚近2%，亞泥、正新同步走揚。 
生醫族群持續獲得資金流入，益安一舉亮燈漲停，高端疫苗走揚逾7%，康友-KY、智擎、寶齡富錦、美時等也同步走揚；另遊戲族群今日也表現強勁，包括歐買尬走揚逾5.8%，網龍走揚逾4.7%，傳奇、鈊象走揚逾3%，宇峻也有逾2%的漲幅。 
法人表示，台股短線雖受獲利賣壓調節影響，指數多有拉回震盪，但仍多堅守5日線之上。在聯準會及全球央行持續釋出寬鬆訊號，資金行情延續，美股財報表現良好，台股技術面維持多頭格局，短線可望維持震盪墊高格局。","台積電,台股,寶齡富錦,大立光,鴻海",聯合新聞網,https://udn.com/news/story/7251/4138683
三大因素助攻鴻海股價衝上五個月新高 鴻家軍同慶,2019/11/1 12:36,股市,"鴻海（2317）連14個交易日獲外資買超，合計10月買超23萬1,865張，推升股價上漲，受惠於iPhone 11拉貨強...","iPhone 11熱賣，加上歐美聖誕銷售旺季的挹注，法人預估鴻海旺季效應可望延續到11月。 歐新社 分享   facebook      
鴻海（2317）連14個交易日獲外資買超，合計10月買超23萬1,865張，推升股價上漲，受惠於iPhone 11拉貨強，旗下FII工業富聯第3季營運傳佳績，今（1）日以81.4元開高，一度拉升至83.7元，寫下今年5月以來的波段新高價，鴻家軍包括京鼎、GIS-KY、鴻準等股也是上漲攻勢。 
 
鴻海9月營收5,877.9億元，續創歷史同期新高，月增47%，年增0.49%；合計第3季營收1兆3,845億元，同創同期新高；累計今年前九個月營收3兆6,014.9億元，年增3.3%；蘋果iPhone 11系列開賣，市場傳出追單好消息，法人看好蘋果供應鏈可望進一步受惠。 
 
在iPhone 11熱賣，加上歐美聖誕銷售旺季的挹注，法人預估鴻海旺季效應可望延續到11月，看好鴻海全年營運高峰可望落在第4季；繼美系外資一口氣將鴻海評等從落後大盤上調為買進，目標價從70元調升至94元後，另一家外資目標價上看100元。 
 
鴻海股價在外資買超下往上揚升，10月漲幅逾1成，今日以81.4元開高，一度拉升至83.7元，寫下5月中以來的波段高價，盤中漲幅3.59%，集團股也是上漲表現居多，京鼎開平走高，盤中漲幅2.83%，GIS-KY也是開平走高，盤中漲幅2.18%，鴻海開低後翻紅，盤中漲幅2.76%。","鴻海,外資,iPhone 11,蘋果供應鏈",聯合新聞網,https://udn.com/news/story/7251/4138608
